strategy,group,name,year,timerange,trades,tot_profit_pct,sharpe,profit_factor,max_drawdown_pct,win_rate,cagr,sortino
V5_GA1_P001,group_a1_trailing,"GA1 trail 0.01/0.2",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA1_P001,group_a1_trailing,"GA1 trail 0.01/0.2",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA1_P001,group_a1_trailing,"GA1 trail 0.01/0.2",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA1_P001,group_a1_trailing,"GA1 trail 0.01/0.2",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA1_P001,group_a1_trailing,"GA1 trail 0.01/0.2",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA1_P001,group_a1_trailing,"GA1 trail 0.01/0.2",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA1_P002,group_a1_trailing,"GA1 trail 0.01/0.25",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA1_P002,group_a1_trailing,"GA1 trail 0.01/0.25",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA1_P002,group_a1_trailing,"GA1 trail 0.01/0.25",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA1_P002,group_a1_trailing,"GA1 trail 0.01/0.25",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA1_P002,group_a1_trailing,"GA1 trail 0.01/0.25",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA1_P002,group_a1_trailing,"GA1 trail 0.01/0.25",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA1_P003,group_a1_trailing,"GA1 trail 0.01/0.3",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA1_P003,group_a1_trailing,"GA1 trail 0.01/0.3",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA1_P003,group_a1_trailing,"GA1 trail 0.01/0.3",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA1_P003,group_a1_trailing,"GA1 trail 0.01/0.3",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA1_P003,group_a1_trailing,"GA1 trail 0.01/0.3",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA1_P003,group_a1_trailing,"GA1 trail 0.01/0.3",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA1_P004,group_a1_trailing,"GA1 trail 0.01/0.35",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA1_P004,group_a1_trailing,"GA1 trail 0.01/0.35",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA1_P004,group_a1_trailing,"GA1 trail 0.01/0.35",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA1_P004,group_a1_trailing,"GA1 trail 0.01/0.35",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA1_P004,group_a1_trailing,"GA1 trail 0.01/0.35",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA1_P004,group_a1_trailing,"GA1 trail 0.01/0.35",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA1_P005,group_a1_trailing,"GA1 trail 0.01/0.4",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA1_P005,group_a1_trailing,"GA1 trail 0.01/0.4",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA1_P005,group_a1_trailing,"GA1 trail 0.01/0.4",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA1_P005,group_a1_trailing,"GA1 trail 0.01/0.4",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA1_P005,group_a1_trailing,"GA1 trail 0.01/0.4",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA1_P005,group_a1_trailing,"GA1 trail 0.01/0.4",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA1_P006,group_a1_trailing,"GA1 trail 0.02/0.2",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA1_P006,group_a1_trailing,"GA1 trail 0.02/0.2",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA1_P006,group_a1_trailing,"GA1 trail 0.02/0.2",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA1_P006,group_a1_trailing,"GA1 trail 0.02/0.2",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA1_P006,group_a1_trailing,"GA1 trail 0.02/0.2",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA1_P006,group_a1_trailing,"GA1 trail 0.02/0.2",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA1_P007,group_a1_trailing,"GA1 trail 0.02/0.25",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA1_P007,group_a1_trailing,"GA1 trail 0.02/0.25",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA1_P007,group_a1_trailing,"GA1 trail 0.02/0.25",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA1_P007,group_a1_trailing,"GA1 trail 0.02/0.25",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA1_P007,group_a1_trailing,"GA1 trail 0.02/0.25",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA1_P007,group_a1_trailing,"GA1 trail 0.02/0.25",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA1_P008,group_a1_trailing,"GA1 trail 0.02/0.3",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA1_P008,group_a1_trailing,"GA1 trail 0.02/0.3",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA1_P008,group_a1_trailing,"GA1 trail 0.02/0.3",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA1_P008,group_a1_trailing,"GA1 trail 0.02/0.3",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA1_P008,group_a1_trailing,"GA1 trail 0.02/0.3",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA1_P008,group_a1_trailing,"GA1 trail 0.02/0.3",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA1_P009,group_a1_trailing,"GA1 trail 0.02/0.35",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA1_P009,group_a1_trailing,"GA1 trail 0.02/0.35",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA1_P009,group_a1_trailing,"GA1 trail 0.02/0.35",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA1_P009,group_a1_trailing,"GA1 trail 0.02/0.35",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA1_P009,group_a1_trailing,"GA1 trail 0.02/0.35",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA1_P009,group_a1_trailing,"GA1 trail 0.02/0.35",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA1_P010,group_a1_trailing,"GA1 trail 0.02/0.4",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA1_P010,group_a1_trailing,"GA1 trail 0.02/0.4",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA1_P010,group_a1_trailing,"GA1 trail 0.02/0.4",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA1_P010,group_a1_trailing,"GA1 trail 0.02/0.4",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA1_P010,group_a1_trailing,"GA1 trail 0.02/0.4",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA1_P010,group_a1_trailing,"GA1 trail 0.02/0.4",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA1_P011,group_a1_trailing,"GA1 trail 0.03/0.2",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA1_P011,group_a1_trailing,"GA1 trail 0.03/0.2",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA1_P011,group_a1_trailing,"GA1 trail 0.03/0.2",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA1_P011,group_a1_trailing,"GA1 trail 0.03/0.2",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA1_P011,group_a1_trailing,"GA1 trail 0.03/0.2",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA1_P011,group_a1_trailing,"GA1 trail 0.03/0.2",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA1_P012,group_a1_trailing,"GA1 trail 0.03/0.25",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA1_P012,group_a1_trailing,"GA1 trail 0.03/0.25",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA1_P012,group_a1_trailing,"GA1 trail 0.03/0.25",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA1_P012,group_a1_trailing,"GA1 trail 0.03/0.25",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA1_P012,group_a1_trailing,"GA1 trail 0.03/0.25",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA1_P012,group_a1_trailing,"GA1 trail 0.03/0.25",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA1_P013,group_a1_trailing,"GA1 trail 0.03/0.3",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA1_P013,group_a1_trailing,"GA1 trail 0.03/0.3",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA1_P013,group_a1_trailing,"GA1 trail 0.03/0.3",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA1_P013,group_a1_trailing,"GA1 trail 0.03/0.3",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA1_P013,group_a1_trailing,"GA1 trail 0.03/0.3",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA1_P013,group_a1_trailing,"GA1 trail 0.03/0.3",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA1_P014,group_a1_trailing,"GA1 trail 0.03/0.35",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA1_P014,group_a1_trailing,"GA1 trail 0.03/0.35",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA1_P014,group_a1_trailing,"GA1 trail 0.03/0.35",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA1_P014,group_a1_trailing,"GA1 trail 0.03/0.35",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA1_P014,group_a1_trailing,"GA1 trail 0.03/0.35",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA1_P014,group_a1_trailing,"GA1 trail 0.03/0.35",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA1_P015,group_a1_trailing,"GA1 trail 0.03/0.4",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA1_P015,group_a1_trailing,"GA1 trail 0.03/0.4",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA1_P015,group_a1_trailing,"GA1 trail 0.03/0.4",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA1_P015,group_a1_trailing,"GA1 trail 0.03/0.4",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA1_P015,group_a1_trailing,"GA1 trail 0.03/0.4",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA1_P015,group_a1_trailing,"GA1 trail 0.03/0.4",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA1_P017,group_a1_trailing,"GA1 trail 0.04/0.25",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA1_P017,group_a1_trailing,"GA1 trail 0.04/0.25",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA1_P017,group_a1_trailing,"GA1 trail 0.04/0.25",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA1_P017,group_a1_trailing,"GA1 trail 0.04/0.25",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA1_P017,group_a1_trailing,"GA1 trail 0.04/0.25",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA1_P017,group_a1_trailing,"GA1 trail 0.04/0.25",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA1_P018,group_a1_trailing,"GA1 trail 0.04/0.3",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA1_P018,group_a1_trailing,"GA1 trail 0.04/0.3",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA1_P018,group_a1_trailing,"GA1 trail 0.04/0.3",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA1_P018,group_a1_trailing,"GA1 trail 0.04/0.3",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA1_P018,group_a1_trailing,"GA1 trail 0.04/0.3",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA1_P018,group_a1_trailing,"GA1 trail 0.04/0.3",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA1_P019,group_a1_trailing,"GA1 trail 0.04/0.35",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA1_P019,group_a1_trailing,"GA1 trail 0.04/0.35",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA1_P019,group_a1_trailing,"GA1 trail 0.04/0.35",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA1_P019,group_a1_trailing,"GA1 trail 0.04/0.35",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA1_P019,group_a1_trailing,"GA1 trail 0.04/0.35",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA1_P019,group_a1_trailing,"GA1 trail 0.04/0.35",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA1_P020,group_a1_trailing,"GA1 trail 0.04/0.4",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA1_P020,group_a1_trailing,"GA1 trail 0.04/0.4",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA1_P020,group_a1_trailing,"GA1 trail 0.04/0.4",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA1_P020,group_a1_trailing,"GA1 trail 0.04/0.4",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA1_P020,group_a1_trailing,"GA1 trail 0.04/0.4",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA1_P020,group_a1_trailing,"GA1 trail 0.04/0.4",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA1_P022,group_a1_trailing,"GA1 trail 0.05/0.25",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA1_P022,group_a1_trailing,"GA1 trail 0.05/0.25",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA1_P022,group_a1_trailing,"GA1 trail 0.05/0.25",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA1_P022,group_a1_trailing,"GA1 trail 0.05/0.25",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA1_P022,group_a1_trailing,"GA1 trail 0.05/0.25",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA1_P022,group_a1_trailing,"GA1 trail 0.05/0.25",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA1_P023,group_a1_trailing,"GA1 trail 0.05/0.3",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA1_P023,group_a1_trailing,"GA1 trail 0.05/0.3",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA1_P023,group_a1_trailing,"GA1 trail 0.05/0.3",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA1_P023,group_a1_trailing,"GA1 trail 0.05/0.3",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA1_P023,group_a1_trailing,"GA1 trail 0.05/0.3",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA1_P023,group_a1_trailing,"GA1 trail 0.05/0.3",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA1_P024,group_a1_trailing,"GA1 trail 0.05/0.35",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA1_P024,group_a1_trailing,"GA1 trail 0.05/0.35",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA1_P024,group_a1_trailing,"GA1 trail 0.05/0.35",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA1_P024,group_a1_trailing,"GA1 trail 0.05/0.35",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA1_P024,group_a1_trailing,"GA1 trail 0.05/0.35",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA1_P024,group_a1_trailing,"GA1 trail 0.05/0.35",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA1_P025,group_a1_trailing,"GA1 trail 0.05/0.4",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA1_P025,group_a1_trailing,"GA1 trail 0.05/0.4",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA1_P025,group_a1_trailing,"GA1 trail 0.05/0.4",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA1_P025,group_a1_trailing,"GA1 trail 0.05/0.4",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA1_P025,group_a1_trailing,"GA1 trail 0.05/0.4",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA1_P025,group_a1_trailing,"GA1 trail 0.05/0.4",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA1_P027,group_a1_trailing,"GA1 trail 0.06/0.25",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA1_P027,group_a1_trailing,"GA1 trail 0.06/0.25",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA1_P027,group_a1_trailing,"GA1 trail 0.06/0.25",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA1_P027,group_a1_trailing,"GA1 trail 0.06/0.25",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA1_P027,group_a1_trailing,"GA1 trail 0.06/0.25",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA1_P027,group_a1_trailing,"GA1 trail 0.06/0.25",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA1_P028,group_a1_trailing,"GA1 trail 0.06/0.3",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA1_P028,group_a1_trailing,"GA1 trail 0.06/0.3",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA1_P028,group_a1_trailing,"GA1 trail 0.06/0.3",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA1_P028,group_a1_trailing,"GA1 trail 0.06/0.3",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA1_P028,group_a1_trailing,"GA1 trail 0.06/0.3",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA1_P028,group_a1_trailing,"GA1 trail 0.06/0.3",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA1_P029,group_a1_trailing,"GA1 trail 0.06/0.35",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA1_P029,group_a1_trailing,"GA1 trail 0.06/0.35",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA1_P029,group_a1_trailing,"GA1 trail 0.06/0.35",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA1_P029,group_a1_trailing,"GA1 trail 0.06/0.35",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA1_P029,group_a1_trailing,"GA1 trail 0.06/0.35",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA1_P029,group_a1_trailing,"GA1 trail 0.06/0.35",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA1_P030,group_a1_trailing,"GA1 trail 0.06/0.4",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA1_P030,group_a1_trailing,"GA1 trail 0.06/0.4",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA1_P030,group_a1_trailing,"GA1 trail 0.06/0.4",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA1_P030,group_a1_trailing,"GA1 trail 0.06/0.4",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA1_P030,group_a1_trailing,"GA1 trail 0.06/0.4",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA1_P030,group_a1_trailing,"GA1 trail 0.06/0.4",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA2_P005,group_a2_stoploss,"GA2 sl=-0.08 stair=True",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA2_P005,group_a2_stoploss,"GA2 sl=-0.08 stair=True",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA2_P005,group_a2_stoploss,"GA2 sl=-0.08 stair=True",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA2_P005,group_a2_stoploss,"GA2 sl=-0.08 stair=True",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA2_P005,group_a2_stoploss,"GA2 sl=-0.08 stair=True",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA2_P005,group_a2_stoploss,"GA2 sl=-0.08 stair=True",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
V5_GA2_P006,group_a2_stoploss,"GA2 sl=-0.08 stair=False",2020,20200101-20210101,0,0,0,0,0,0,0,0
V5_GA2_P006,group_a2_stoploss,"GA2 sl=-0.08 stair=False",2021,20210101-20220101,0,0,0,0,0,0,0,0
V5_GA2_P006,group_a2_stoploss,"GA2 sl=-0.08 stair=False",2022,20220101-20230101,0,0,0,0,0,0,0,0
V5_GA2_P006,group_a2_stoploss,"GA2 sl=-0.08 stair=False",2023,20230101-20240101,0,0,0,0,0,0,0,0
V5_GA2_P006,group_a2_stoploss,"GA2 sl=-0.08 stair=False",2024,20240101-20250101,0,0,0,0,0,0,0,0
V5_GA2_P006,group_a2_stoploss,"GA2 sl=-0.08 stair=False",2025Q1,20250101-20260401,0,0,0,0,0,0,0,0
